3525.48250794729,3601.33206339556,4123.19109457995,3414.22444333817,3767.28101054064
3465.25365365022,3593.05137658394,4110.35303856051,3371.28732279423,3800.36344708141
1636.49511141414,1690.2742089071,1758.87258587127,1615.32798627633,1771.0553512741
1628.7403732015,1711.74686665717,1768.8756628687,1651.6236534982,1784.80355309557
0.928832116788321,0.947080291970803,0.941499085923218,0.932604735883424,0.950639853747715
5239.59333790574,6239.78268281768,6784.45148183976,4807.83987429358,6246.25362426502
637.645599783228,757.879658779958,781.969027202366,665.84970076267,770.165401988641
5913.92845184261,7008.78143605851,7496.48906526433,5504.55119864813,6909.4258719321
1171.2205903145,1288.93541266269,1308.52215126308,1169.05427212671,1331.63094110839
2343,2780,3161,2139,2800
3126,3097,3417,2923,3340
